Longitude,Latitude,Cluster
43.738607,7.419526,4
43.7356,7.41738,4
48.159763,11.594397,4
41.940219,-7.437475,2
41.940219,-7.437475,2
41.940219,-7.437475,2
41.940219,-7.437475,2
41.940219,-7.437475,2
39.53357,3.330606,2
39.53357,3.330606,2
39.53357,3.330606,2
59.170309,18.145047,3
41.306258,1.736855,2
55.570957,36.830871,3
54.514293,-2.902054,1
50.116335,8.699476,4
50.116335,8.699476,4
50.116335,8.699476,4
50.116335,8.699476,4
50.116335,8.699476,4
50.116335,8.699476,4
50.116335,8.699476,4
51.927169,-2.054795,1
50.116335,8.699476,4
50.116335,8.699476,4
50.116335,8.699476,4
50.116335,8.699476,4
46.60142,11.735136,4
51.536816,0.713647,1
51.537913,0.713272,1
45.201908,1.544577,2
55.767202,37.613886,3
46.889164,7.522448,4
46.889164,7.522448,4
51.481498,-0.139456,1
55.570957,36.830871,3
47.107861,13.130575,4
40.557117,16.663867,0
51.510879,-0.086871,1
47.693096,9.26922,4
52.972588,-9.429595,1
47.991596,37.911499,0
47.991596,37.911499,0
45.501342,10.607492,4
51.844611,3.969236,1
51.497663,0.012402,1
56.124606,10.117506,3
51.513383,-0.097643,1
52.097819,4.477508,1
52.099058,4.478967,1
52.645573,5.054837,1
51.510879,-0.086871,1
39.800349,3.11843,2
37.9828,-0.696567,2
43.342494,17.813043,0
46.601195,11.725458,4
52.038184,-0.33195,1
41.1935,0.736861,2
41.191505,0.737305,2
41.191413,0.733308,2
41.190886,0.734072,2
41.186386,0.798108,2
41.2009,0.744136,2
41.194305,0.740108,2
41.192066,0.740422,2
41.191252,0.741541,2
50.331984,8.761714,4
36.843787,-2.457836,2
54.393519,18.674191,3
51.508769,-0.125055,1
51.504796,-0.016844,1
36.317883,-6.154889,2
36.756383,28.266152,0
36.756213,28.266305,0
36.756202,28.266933,0
39.568489,2.644282,2
39.567306,2.646181,2
42.31795,2.886622,2
55.701502,12.548544,3
43.355052,-2.844387,2
50.017619,8.508044,4
42.24465,-0.17239,2
50.801597,-1.109437,1
50.801844,-1.109395,1
50.801472,-1.109098,1
36.768447,27.801238,0
36.768575,27.80128,0
36.768352,27.801252,0
36.768147,27.801119,0
54.904316,-1.385436,1
54.90442,-1.382153,1
52.086271,6.028636,1
49.453207,11.075345,4
52.086211,6.028391,1
54.228467,-2.764874,1
52.088361,6.031189,1
54.191486,-2.913254,1
50.958336,6.972586,4
50.958336,6.972586,4
50.958336,6.972586,4
48.580666,5.956913,4
49.571547,10.20617,4
45.451852,9.17501,4
45.460175,9.194537,4
45.459182,9.192295,4
48.58073,5.956738,4
41.362058,2.104611,2
52.238494,-0.596158,1
48.58055,5.957105,4
48.58055,5.957105,4
48.580463,5.956869,4
48.580463,5.956869,4
48.580288,5.956994,4
35.86884,14.512038,0
48.580594,5.95678,4
35.880854,14.522037,0
47.168389,9.985628,4
55.858419,9.859663,3
35.880649,14.397701,0
35.880649,14.397701,0
35.880649,14.397701,0
35.880649,14.397701,0
35.928081,14.342522,0
52.603666,1.729756,1
46.868216,9.875829,4
50.525234,13.725421,3
52.066287,-1.022983,1
54.197432,-2.894876,1
52.066287,-1.022983,1
45.398305,11.875736,4
49.693202,4.947205,4
49.693202,4.947205,4
45.398786,11.876447,4
49.693202,4.947205,4
45.39735,11.876816,4
45.39718,11.875969,4
55.541871,8.133591,3
53.465833,-2.338889,1
45.39718,11.875969,4
45.397244,11.875944,4
45.403191,11.86848,4
53.962486,-1.082165,1
53.962486,-1.082165,1
53.962486,-1.082165,1
53.962037,-1.082143,1
53.962037,-1.082143,1
53.962037,-1.082143,1
53.962776,-1.077315,1
53.339592,-6.271584,1
53.339592,-6.271584,1
52.070795,-1.009454,1
52.070343,-1.009991,1
52.070343,-1.009991,1
51.502451,-0.177712,1
44.046149,43.074291,0
43.703862,7.258261,4
51.519719,20.025222,3
41.901282,12.464225,0
53.00898,-3.283981,1
53.013633,-3.276962,1
53.013694,-3.276884,1
53.013694,-3.276884,1
53.013694,-3.276884,1
53.013694,-3.276884,1
37.920763,-2.991842,2
37.920594,-2.990806,2
37.921022,-2.990553,2
51.110355,17.030805,3
51.109194,17.032905,3
45.466481,9.197402,4
44.554775,2.673529,2
35.909588,14.424883,0
57.467967,-4.229328,1
57.468005,-4.229292,1
57.467997,-4.229262,1
57.468003,-4.229387,1
41.88933,12.492538,0
41.353731,-8.736877,2
43.336571,3.220453,2
41.17892,29.614012,0
48.690953,6.186321,4
47.77729,1.634012,1
50.378805,2.772052,1
50.369458,-4.156501,1
50.513294,30.499358,3
54.259133,-2.832702,1
54.259133,-2.832702,1
54.259133,-2.832702,1
54.259133,-2.832702,1
37.17562,-7.794306,2
55.950552,-3.184514,1
55.949455,-3.193003,1
53.551361,9.942133,3
54.173827,10.564277,3
42.574968,-0.546838,2
49.386151,10.167267,4
38.690641,-9.431048,2
53.254194,4.950413,1
53.962037,-1.082143,1
53.962258,-1.08107,1
53.962258,-1.08107,1
53.962258,-1.08107,1
53.96234,-1.081811,1
53.962486,-1.082165,1
48.565995,2.714073,1
36.976843,-3.121404,2
36.981026,-3.120374,2
44.655948,2.100972,2
37.376944,-5.986819,2
41.362058,2.104611,2
49.46185,6.014633,4
53.673591,7.283635,3
37.328788,-5.842781,2
52.265531,12.924749,3
44.106527,9.727477,4
48.337723,-4.614548,1
48.337723,-4.614548,1
45.983894,0.312638,2
52.431358,5.073269,1
45.938377,0.644013,2
45.938377,0.644069,2
47.764739,-1.974363,1
47.764739,-1.974363,1
47.764739,-1.974363,1
47.764739,-1.974363,1
48.089794,13.561377,4
46.223216,6.12285,4
48.089066,13.561946,4
55.59203,13.01145,3
51.208911,-2.642239,1
53.472816,-2.289567,1
55.59663,12.9962,3
53.109588,0.237808,1
53.105483,0.243208,1
53.105463,0.243222,1
53.106858,0.237241,1
51.210386,-2.643998,1
51.210425,-2.643689,1
51.210472,-2.643378,1
51.210533,-2.643323,1
51.2104,-2.643795,1
51.210425,-2.643689,1
51.210377,-2.643992,1
51.210425,-2.643689,1
45.177726,5.662744,4
45.177726,5.662744,4
45.177726,5.662744,4
51.442352,-0.274218,1
53.133332,-1.426098,1
49.378183,10.177661,4
49.377981,10.178058,4
53.132669,-1.427654,1
51.532972,0.718661,1
51.532244,0.715427,1
51.532372,0.71415,1
51.533025,0.716611,1
51.533558,0.71483,1
51.520346,-0.093748,1
51.532536,0.723505,1
51.531855,0.724977,1
51.532438,0.723002,1
51.532358,0.723294,1
51.532738,0.721958,1
51.178942,-1.826262,1
45.580387,9.706828,4
47.558172,7.58818,4
47.558172,7.58818,4
54.23348,-1.345128,1
53.959121,-1.079912,1
53.959361,-1.080094,1
47.200752,14.748263,4
47.200613,14.748305,4
45.073694,7.699055,4
45.07355,7.69868,4
53.217011,6.572888,1
53.217147,6.572719,1
53.217152,6.572725,1
53.217152,6.572719,1
53.217011,6.572888,1
53.216697,6.565344,1
51.569044,0.454694,1
51.571647,0.462622,1
51.569161,0.456063,1
51.569022,0.456861,1
53.405238,6.683563,1
51.5706,0.462744,1
51.569911,0.455952,1
42.852152,-0.473162,2
48.872964,2.296464,1
42.268266,2.95986,2
50.26303,10.554803,4
39.507486,2.536022,2
41.305816,1.736994,2
57.98273,7.047991,3
51.568813,-3.976748,1
47.06173,-0.880137,1
47.06173,-0.880137,1
47.06173,-0.880137,1
40.416594,-3.70107,2
40.416563,-3.703906,2
40.416563,-3.703906,2
40.416563,-3.703906,2
40.416563,-3.703906,2
40.41683,-3.704431,2
45.407777,11.877616,4
45.399755,11.877822,4
56.124606,10.117506,3
43.317754,11.328835,4
43.317754,11.328835,4
43.317754,11.328835,4
43.56683,4.193905,4
43.317754,11.328835,4
43.317754,11.328835,4
40.738123,44.196259,0
45.412088,11.8796,4
45.411658,11.879811,4
36.882936,30.705558,0
51.114877,-0.190264,1
52.6613,-3.918181,1
52.6613,-3.918181,1
52.6613,-3.918181,1
51.115627,-0.189981,1
51.115627,-0.189981,1
51.116647,-0.189434,1
51.117625,-0.189278,1
51.11653,-0.187634,1
51.116422,-0.188198,1
51.116497,-0.186095,1
51.116497,-0.184964,1
51.116583,-0.185025,1
52.6613,-3.918181,1
52.6613,-3.918181,1
47.784701,6.914563,4
40.103333,-8.313056,2
56.701596,-3.707113,1
56.341761,-2.795614,1
56.339427,-2.794398,1
42.63369,11.666407,0
56.949425,24.104644,3
46.138764,9.496006,4
56.41995,40.449516,3
51.110197,-0.140831,1
51.110197,-0.140831,1
51.110197,-0.140831,1
51.110197,-0.140831,1
53.954368,-1.088161,1
53.957398,-1.078698,1
53.955965,-1.07931,1
53.954399,-1.082421,1
53.954469,-1.088343,1
53.955252,-1.090178,1
53.947991,-1.09786,1
51.110197,-0.140831,1
51.110197,-0.140831,1
41.22988,0.771547,2
41.229558,0.771552,2
41.1437,0.818877,2
38.260069,22.097872,0
43.194711,-3.193373,2
43.194711,-3.193373,2
43.197308,-3.193202,2
43.197308,-3.193202,2
48.259958,11.601588,4
38.414778,-8.607573,2
52.090827,5.924555,1
51.965102,5.691633,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
41.193091,0.777405,2
41.215527,0.731075,2
37.383738,-5.991314,2
37.879223,-4.779396,2
37.773727,-4.82372,2
37.878384,-4.779256,2
37.878384,-4.779256,2
37.383738,-5.991314,2
51.233809,-0.571621,1
51.235979,-0.570763,1
47.511046,19.057717,4
47.499551,19.051108,4
47.499551,19.051108,4
52.238218,-0.596222,1
42.50683,1.523063,2
36.091978,28.085796,0
41.186577,0.770547,2
41.186627,0.770677,2
41.185558,0.768944,2
41.185475,0.76923,2
41.192333,0.775027,2
41.206044,0.783519,2
41.205969,0.783433,2
41.205833,0.782275,2
41.206088,0.781777,2
41.20608,0.781738,2
41.206091,0.781711,2
41.016085,28.964005,0
41.016085,28.964005,0
41.016085,28.964005,0
52.603666,1.729756,1
50.833088,-4.553931,1
50.832386,-4.554239,1
51.467717,6.848484,4
50.741127,-4.635806,1
50.3425,-4.452501,1
50.740875,-4.635445,1
50.740977,-4.635398,1
50.741666,-4.639167,1
50.74155,-4.639439,1
50.741602,-4.638845,1
50.741705,-4.639359,1
50.741619,-4.638748,1
50.741388,-4.638056,1
37.385805,-5.99025,2
50.741702,-4.63935,1
52.603666,1.729756,1
50.741616,-4.639431,1
50.741594,-4.639456,1
50.741666,-4.638612,1
52.517937,13.436783,3
50.7725,-4.58,1
50.7725,-4.58,1
50.84883,-4.554956,1
50.847777,-4.554723,1
50.848888,-4.556667,1
52.213888,10.523333,3
49.534327,1.849124,1
50.848847,-4.554978,1
50.847094,-4.556362,1
50.847422,-4.555806,1
50.8491,-4.556156,1
50.849022,-4.556798,1
50.847005,-4.556864,1
50.84703,-4.556639,1
50.848788,-4.554934,1
50.847372,-4.555762,1
50.847777,-4.554723,1
53.465833,-2.338889,1
51.113636,17.0336,3
51.113688,17.033541,3
51.113522,17.036966,3
51.113647,17.03363,3
51.114005,17.033627,3
51.113922,17.033288,3
51.113255,17.036438,3
51.113833,17.033913,3
52.507464,13.338507,3
39.669546,20.856127,0
48.498155,2.339369,1
48.498277,2.339233,1
48.498277,2.339233,1
48.498277,2.339233,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
51.464413,-0.651784,1
46.601199,11.727154,4
48.497813,2.339572,1
43.317981,11.32906,4
43.317981,11.32906,4
54.972573,-2.01863,1
53.326092,-7.986373,1
52.968698,-9.430496,1
52.968698,-9.430496,1
52.968698,-9.430496,1
52.968698,-9.430496,1
52.968698,-9.430496,1
52.968698,-9.430496,1
52.968698,-9.430496,1
53.326092,-7.986373,1
53.326092,-7.986373,1
53.326092,-7.986373,1
53.326092,-7.986373,1
49.29608,19.94648,3
49.296749,19.947119,3
56.253669,-3.205851,1
56.253541,-3.206931,1
56.253847,-3.205753,1
56.255036,-3.206609,1
56.255036,-3.206609,1
56.254322,-3.205203,1
56.254286,-3.205131,1
40.847391,14.252247,0
40.847375,14.252011,0
40.847375,14.252011,0
40.838444,14.249544,0
40.749722,14.484444,0
40.838127,14.249522,0
40.752116,14.484755,0
40.749955,14.489466,0
40.838208,14.254022,0
40.850119,14.257827,0
55.996766,-2.547004,1
40.85255,14.259697,0
40.85255,14.259697,0
40.85255,14.259697,0
40.85255,14.259697,0
40.750869,14.490213,0
40.750972,14.490613,0
40.8537,14.259436,0
40.854011,14.260769,0
40.856144,14.260144,0
40.856144,14.260144,0
40.750972,14.490613,0
40.856144,14.260144,0
40.856144,14.260144,0
40.75203,14.493261,0
40.856144,14.260144,0
40.75203,14.493261,0
40.75203,14.493261,0
40.751861,14.49283,0
40.751861,14.49283,0
40.751861,14.49283,0
40.751861,14.49283,0
40.750147,14.492938,0
40.750363,14.492869,0
40.750363,14.492869,0
40.750838,14.492269,0
40.750497,14.49175,0
40.750461,14.491299,0
40.750461,14.491299,0
40.750425,14.49123,0
40.749936,14.490127,0
40.749791,14.489861,0
40.749791,14.489861,0
40.749791,14.489861,0
40.749791,14.489861,0
40.749791,14.489861,0
40.749791,14.489861,0
40.749791,14.489861,0
40.749791,14.489861,0
40.749791,14.489861,0
40.749791,14.489861,0
40.748777,14.488147,0
40.748333,14.491111,0
40.748969,14.487111,0
40.748958,14.486891,0
40.838363,14.252683,0
40.749058,14.485016,0
40.8525,14.256944,0
40.748916,14.484019,0
40.748916,14.484019,0
40.748725,14.484411,0
40.74853,14.483472,0
53.637427,-2.813609,1
40.852225,14.256902,0
40.852225,14.256902,0
40.748238,14.483391,0
40.748238,14.483391,0
40.852225,14.256902,0
40.852225,14.256902,0
40.748238,14.483391,0
40.748333,14.483333,0
40.748333,14.483333,0
40.852225,14.256902,0
40.852225,14.256902,0
40.852225,14.256902,0
40.852222,14.256944,0
40.847819,14.253358,0
40.847819,14.253358,0
40.847819,14.253358,0
40.847819,14.253358,0
40.847819,14.253358,0
53.637455,-2.81322,1
40.843333,14.240277,0
40.843527,14.240111,0
40.849444,14.258611,0
40.849166,14.249722,0
40.836388,14.251388,0
40.836388,14.251388,0
53.63758,-2.813539,1
41.097466,14.328991,0
41.097466,14.328991,0
41.093713,14.328777,0
41.093713,14.328777,0
41.093611,14.328611,0
41.090833,14.328333,0
40.841111,14.248611,0
41.367976,2.158491,2
41.073102,14.326902,0
41.073102,14.326902,0
40.836388,14.251388,0
40.836388,14.251388,0
40.836388,14.251388,0
40.836388,14.251388,0
41.073102,14.326902,0
40.836388,14.251111,0
41.073102,14.326902,0
40.836388,14.251111,0
41.073102,14.326902,0
40.836388,14.251388,0
40.836388,14.251388,0
41.073102,14.326902,0
41.073102,14.326902,0
40.836388,14.251388,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
40.836388,14.251388,0
41.073102,14.326902,0
40.834722,14.246388,0
41.073102,14.326902,0
40.836944,14.249722,0
40.836944,14.249722,0
40.836944,14.249722,0
40.837777,14.245555,0
40.836944,14.249166,0
41.073102,14.326902,0
41.073102,14.326902,0
40.836388,14.250277,0
40.836388,14.250277,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
40.837222,14.248611,0
41.073102,14.326902,0
40.837222,14.248611,0
40.837222,14.248611,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
53.637613,-2.813264,1
41.073102,14.326902,0
40.828611,14.247777,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
48.049763,10.876902,4
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
41.073102,14.326902,0
51.052705,13.721795,3
49.420563,0.234006,1
52.438543,13.72055,3
51.078528,13.759914,3
52.239935,16.907143,3
52.523643,13.370608,3
41.657771,-4.718338,2
48.810277,9.219166,4
41.374647,2.181416,2
41.377975,2.175822,2
41.381538,2.170713,2
41.41548,2.154297,2
51.107806,13.759185,3
49.711354,0.204555,1
51.086191,13.764195,3
49.30653,19.93358,3
49.306511,19.933538,3
49.306522,19.933272,3
49.306511,19.933266,3
49.306405,19.932941,3
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
39.864145,-0.068911,2
53.372083,0.239436,1
53.371638,0.242327,1
53.372977,0.238636,1
51.504872,-0.079209,1
51.046638,-1.309701,1
51.461733,-0.426878,1
55.974182,-3.306455,1
36.981026,-3.120374,2
36.981026,-3.120374,2
37.791184,26.666082,0
42.91306,-9.116678,2
39.664897,-0.206208,2
53.866166,10.681833,3
43.32413,-3.015748,2
43.323569,-3.016422,2
52.571541,-0.239556,1
52.571505,-0.239639,1
52.571225,-0.239487,1
53.955504,-1.070438,1
53.962877,-1.077712,1
52.379509,4.891297,1
50.908294,-0.547153,1
42.514816,-8.813116,2
42.514816,-8.813116,2
42.514816,-8.813116,2
51.60503,-1.745814,1
51.605321,-1.74659,1
51.605409,-1.746514,1
51.605419,-1.746491,1
51.605476,-1.746358,1
51.606359,-1.744689,1
51.606357,-1.744692,1
51.605642,-1.745535,1
51.605629,-1.745553,1
50.375083,2.766087,1
53.744694,-1.450017,1
53.744694,-1.450017,1
51.343249,-2.981092,1
50.475027,7.324029,4
45.465029,6.7523,4
54.679491,25.277886,3
54.695386,25.238702,3
54.679491,25.277886,3
54.678955,25.287352,3
54.683686,25.320872,3
50.361903,-4.166929,1
54.644358,24.933825,3
50.904994,4.304881,1
41.406108,2.157183,2
51.343249,-2.981092,1
45.430172,12.325823,4
51.50975,-0.087509,1
51.518238,-0.143884,1
39.765127,19.8748,0
53.271677,-4.330425,1
51.490927,-0.127639,1
38.659008,20.762963,0
46.537769,6.638783,4
48.497813,2.339572,1
48.497813,2.339572,1
44.427313,26.088087,0
44.427206,26.102464,0
48.498102,2.339388,1
44.429995,26.101809,0
44.450386,26.083817,0
48.498102,2.339388,1
48.498102,2.339388,1
46.192694,13.631044,4
46.189519,13.644422,4
46.188686,13.647277,4
51.426166,0.128511,1
36.295005,30.147916,0
47.482485,19.242918,4
51.214974,-0.800789,1
47.558172,7.58818,4
47.558172,7.58818,4
47.558172,7.58818,4
52.229638,5.180309,1
41.890234,12.49212,0
51.47763,8.182852,4
51.569088,-3.978034,1
41.654453,-0.88206,2
41.191411,-1.781458,2
41.191411,-1.781458,2
41.191411,-1.781458,2
41.191411,-1.781458,2
41.191411,-1.781458,2
51.682194,-1.786409,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.015105,-2.636956,1
51.35785,0.260195,1
53.637711,-2.812753,1
51.682319,-1.786145,1
53.637697,-2.813214,1
51.682327,-1.787503,1
51.682133,-1.787339,1
49.634959,6.176784,4
53.311672,-0.060274,1
53.311672,-0.060274,1
51.508234,-0.128155,1
51.358185,0.258586,1
51.114738,17.042633,3
52.188755,-1.479826,1
47.200663,14.748136,4
41.362058,2.104611,2
36.552266,29.422609,0
36.552266,29.422609,0
36.552266,29.422609,0
49.875091,14.499324,3
54.985111,-3.17012,1
54.985411,-3.170567,1
54.989094,-3.158362,1
54.985422,-3.169953,1
54.985188,-3.169942,1
54.985297,-3.169787,1
54.985397,-3.17002,1
54.985613,-3.169406,1
54.985177,-3.169784,1
51.309342,6.621429,4
54.985361,-3.170414,1
50.046025,8.567494,4
50.049638,8.564075,4
38.796544,-9.192609,2
53.311916,-0.062141,1
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
51.507166,-0.127598,1
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
43.17403,-2.282192,2
53.07491,8.807065,3
41.30631,-4.914729,2
53.466388,-2.340278,1
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
53.312006,-0.062313,1
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
41.30631,-4.914729,2
40.664164,16.61151,0
43.317824,11.328792,4
41.30631,-4.914729,2
51.070255,0.684922,1
51.507613,-0.127726,1
51.925332,4.472637,1
52.375913,4.797023,1
51.498361,-0.1535,1
45.438205,12.342216,4
56.95423,24.062547,3
56.95423,24.062547,3
56.951644,24.11338,3
56.95144,24.007841,3
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
43.318113,11.329189,4
55.670354,-1.79503,1
43.318113,11.329189,4
43.317942,11.328974,4
43.317942,11.328974,4
43.318347,11.329447,4
43.317895,11.329253,4
43.317895,11.329253,4
43.317895,11.329253,4
43.318347,11.329447,4
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
51.507613,-0.127726,1
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
40.632844,-4.002982,2
45.937355,0.643397,2
40.632844,-4.002982,2
40.632844,-4.002982,2
45.936572,0.643569,2
50.116335,8.699476,4
52.228723,5.945609,1
45.936588,0.643497,2
56.139722,25.533611,3
56.139722,25.531944,3
45.936433,0.643547,2
55.74113,37.62023,3
45.936241,0.64388,2
45.936766,0.643227,2
45.931202,1.035811,2
41.384552,2.176344,2
43.21265,5.529816,4
48.855777,2.362933,1
53.734672,-1.994656,1
53.706613,-1.883692,1
53.731319,-1.984206,1
53.730436,-1.977481,1
53.722436,-1.944839,1
53.722097,-1.944392,1
53.716327,-1.940139,1
53.714238,-1.935287,1
53.7141,-1.91747,1
53.699052,-1.865403,1
53.688569,-1.842453,1
53.669397,-1.830859,1
53.617644,-0.979425,1
53.582094,-0.434728,1
39.507422,2.536124,2
55.977502,-2.431175,1
45.649941,13.767355,4
41.387434,2.175496,2
51.507393,-0.127469,1
53.713669,-2.097309,1
53.716055,-2.086709,1
40.667932,16.610952,0
47.170052,9.47972,4
53.740311,-2.010456,1
53.738594,-2.007148,1
47.285524,-2.212361,1
46.50085,11.740801,4
53.335838,-1.914893,1
53.179707,-2.612986,1
59.450561,13.458809,3
36.976869,-3.120599,2
53.179707,-2.612986,1
52.225906,-1.900312,1
59.141601,18.02159,3
53.179707,-2.612986,1
38.192424,-0.55497,2
50.938155,16.249727,3
50.907355,16.243594,3
50.906541,16.245288,3
51.682311,-1.787439,1
51.682311,-1.787439,1
50.80155,16.254591,3
51.682311,-1.787562,1
38.192424,-0.55497,2
51.682238,-1.787431,1
53.51843,9.9378,3
53.478125,9.97373,3
53.540808,9.920938,3
53.543277,9.975202,3
53.516063,9.937875,3
51.682238,-1.787431,1
51.68208,-1.787478,1
51.68208,-1.787478,1
51.49573,7.477036,4
53.75393,-2.362384,1
51.68208,-1.787478,1
44.307236,7.495325,4
57.649523,-3.326454,1
48.206957,16.366152,4
48.207157,16.365916,4
45.612899,9.199719,4
51.483093,11.971428,3
53.752888,-2.364234,1
53.752847,-2.363981,1
53.752769,-2.363567,1
53.752638,-2.362342,1
53.752966,-2.362739,1
53.753455,-2.363356,1
53.753688,-2.363253,1
53.752897,-2.362464,1
53.753425,-2.362995,1
41.08709,44.666419,0
41.08713,44.666182,0
58.711302,11.2159,3
58.25083,11.457508,3
58.208258,11.479725,3
58.129527,11.447791,3
58.122855,11.442511,3
57.977566,11.782133,3
57.706986,11.966936,3
57.706641,11.967738,3
57.697344,11.979333,3
57.696147,11.955719,3
57.695152,11.819572,3
57.451477,12.185422,3
57.448605,12.211486,3
57.320044,12.538438,3
58.984736,11.274786,3
58.977936,11.247261,3
58.936341,11.172572,3
49.904591,9.815388,4
51.089752,-1.137509,1
49.425727,2.876079,1
48.690046,6.175142,4
43.604642,1.446268,2
50.698588,-1.192928,1
37.921111,-2.990203,2
37.921027,-2.990114,2
41.582858,19.458027,0
41.366888,19.623213,0
41.366905,19.623494,0
41.351544,19.860638,0
41.352241,19.86125,0
41.320283,19.814883,0
41.32618,19.817761,0
41.335469,19.823427,0
41.583316,19.458305,0
46.54153,11.668249,4
46.538763,11.635102,4
46.557005,11.658497,4
46.543888,11.667499,4
46.543036,11.667486,4
46.531263,11.670541,4
46.529444,11.599722,4
46.529444,11.599444,4
46.529166,11.6,4
46.554088,11.658938,4
46.530555,11.688333,4
46.531111,11.680833,4
47.267777,11.393333,4
53.983449,17.452855,3
50.328696,19.124117,3
50.328696,19.124117,3
50.328696,19.124117,3
50.327285,19.129041,3
50.112432,1.803431,1
50.327285,19.129041,3
50.327285,19.129041,3
50.327285,19.129041,3
50.327285,19.129041,3
48.690847,6.182234,4
48.690847,6.182234,4
53.757744,-2.35495,1
53.757288,-2.354345,1
53.756355,-2.357306,1
53.756086,-2.358098,1
53.755886,-2.358748,1
53.755897,-2.358695,1
53.754547,-2.362637,1
50.79777,-1.106657,1
50.851566,-1.179227,1
43.41653,-4.729906,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
39.864194,-0.068943,2
41.885172,12.473366,0
54.327045,-9.347316,1
52.131761,-0.43708,1
50.33098,-4.755937,1
50.332094,-4.756714,1
50.36325,-4.167014,1
50.360005,-4.121045,1
37.279328,-8.607552,2
51.339947,12.378725,3
53.167655,9.939838,3
52.671713,5.364911,1
51.209222,3.224375,1
53.741977,-0.268887,1
54.842877,9.404208,3
54.796099,9.446408,3
54.844833,9.565508,3
54.313125,10.135291,3
53.175372,5.415994,1
52.862544,5.098224,1
52.772458,5.114725,1
51.938733,4.524322,1
51.95898,4.846561,1
52.011319,4.71255,1
37.177295,-3.589718,2
51.812172,3.933136,1
